    ,name                    ,t4    ,p100  ,v100  ,deadline
1289,5f25468ce29c3c7e89756452,518   ,302   ,154   ,365.0
1290,9a3009a8f576202db5a33e11,34    ,22    ,13    ,inf
1291,214cf205db8d0b5ed1f91cef,33    ,17    ,13    ,inf
1292,2eee3fba715251b49b0c4462,186   ,96    ,56    ,inf
1293,dd0e578eb043703855f96be7,23    ,14    ,9     ,inf
1294,8358ca449b43e3e9185e2f6e,65    ,43    ,21    ,inf
1295,e442ff3177c912c739f10f90,25    ,16    ,10    ,inf
1296,fae5176d432e5187b3424752,23    ,15    ,8     ,21.0
1297,d50ff2316da461d69edc97dd,23    ,13    ,8     ,inf
1298,d186d80b0ae8a262840531a1,136   ,75    ,43    ,inf
1299,2203493a350b8ddcbaad4b6a,23    ,12    ,7     ,20.0
1300,201355786d691ff8672f0868,611   ,309   ,177   ,inf
1301,4bd030aaf5462b9f3be31db3,23    ,14    ,9     ,inf
1302,34902b27b1ef6a3b3c2c9274,24    ,16    ,7     ,28.0
1303,a2c9cada2a7f7df3f908a051,1205  ,673   ,399   ,inf
1304,57b1036bf4892f6599b22cb5,23    ,13    ,8     ,inf
1305,5e0c96af6b5f45e65b641cdc,24    ,15    ,9     ,inf
1306,647a68a020b31bc21d4ed4e8,24    ,14    ,8     ,inf
1307,f284a1eba46afa179be2e44e,207   ,144   ,81    ,445.0
1308,8950e8351004919252dc31af,70    ,41    ,23    ,inf
1309,4b703e509a7b63829ce5d5cd,195   ,106   ,62    ,inf
1310,7fdfe659480766772320bd54,24    ,13    ,8     ,inf
1311,281c1068179906c8bd619af9,149   ,81    ,53    ,124.0
1312,d69abae834892eb0087942de,24    ,14    ,7     ,inf
1313,299c9eb3b6f2593251b56af2,34    ,19    ,11    ,inf
1314,5463e89d9fa6208e0596085a,23    ,12    ,7     ,27.0
1315,428573e6dbf510c90c7da3bf,33    ,17    ,11    ,23.0
1316,85c3ae8568b0804a34a0bed6,78    ,41    ,22    ,inf
1317,b9dfdb8ac89fb1bf62c2f18d,24    ,13    ,9     ,inf
1318,393e55042dd38ccf6f2dfe7b,5781  ,3545  ,2255  ,inf
1319,2ed979ef1d29634f9d2870d4,119   ,64    ,36    ,inf
1320,6ab9b56eda1068f8421a5e1c,705   ,393   ,255   ,inf
1321,fb1cc6a8712632a56dcb76c8,24    ,14    ,9     ,inf
1322,1a6dc4f9c0b9aa8e8f2e62c5,176   ,91    ,55    ,inf
1323,617e33fea12fb8ba56f9f929,1707  ,897   ,439   ,inf
1324,7a7cd647b997784e1bde032e,23    ,14    ,8     ,inf
1325,8ad05d8f8c02fc26cc368bcf,33    ,22    ,12    ,inf
1326,91fd9b4d43c43c73f54eaec3,23    ,12    ,7     ,inf
1327,892bcd4bbae37d9a09359408,23    ,14    ,9     ,25.0
1328,269e704251d1811288008b6f,23    ,15    ,9     ,inf
1329,3f04b7f0885fd6aec144cc3d,161   ,101   ,62    ,inf
1330,524f48dcde45ce4a28f677f3,57    ,31    ,17    ,inf
1331,d99889b4d5b931512dc432df,130   ,74    ,41    ,inf
1332,dd4852fbfeea20631b0bae0c,33    ,20    ,10    ,inf
1333,7f7abd75c0256d7de179f9c8,55    ,34    ,19    ,inf
1334,df30f831e61631872f50517a,35    ,18    ,10    ,22.0
1335,6dfca148420d24b07c00f2c0,117   ,61    ,36    ,inf
1336,188e923a2413c254ac87a467,23    ,14    ,7     ,24.0
1337,4f24113d4905a3d3427dd84d,23    ,15    ,7     ,73.0
1338,9cdfc36747994e20c0bb358a,72    ,41    ,21    ,inf
1339,4706076c398cee6509c53418,24    ,14    ,7     ,61.0
1340,3b8628602f407fabad003b0c,191   ,112   ,58    ,inf
1341,cc4198f96c4b7d0813457c90,44    ,23    ,13    ,inf
1342,3f13eb5150ab877c923afc43,24    ,13    ,8     ,13.0
1343,177bd71bd17b7b256e8b5b94,228   ,167   ,86    ,inf
1344,4ab0133598f11e7613a85cae,23    ,14    ,9     ,37.0
1345,775decac3749ea65a399bd16,24    ,16    ,7     ,inf
1346,000345dc995f9461184f2486,23    ,13    ,9     ,inf
1347,b8dffa597032a00fa2da47bb,23    ,12    ,7     ,inf
1348,27acd69c4e2d5053bb691fd0,576   ,325   ,183   ,inf
1349,d5af2e679cb8d8c78f7f272d,33    ,17    ,12    ,38.0
1350,3692a16c21c5e6fd55c6a142,104   ,65    ,35    ,inf
1351,622de90b78487b217fc5b967,26498 ,14705 ,7960  ,44243.0
1352,b89c649c51762b964d26cbcb,88    ,46    ,27    ,264.0
1353,62146af1a527a238c3088107,79    ,40    ,23    ,78.0
1354,6825c0ea3be537363ce462d7,23    ,13    ,8     ,inf
1355,f39a762232c893a1536a8002,23    ,13    ,7     ,inf
1356,85a42454017977ef3d578116,34    ,18    ,12    ,inf
1357,e0adf68d0a670729b843ac13,62    ,31    ,16    ,inf
1358,47ffc442bce0a7c9b46fb137,71    ,45    ,24    ,inf
1359,6c8f8ce93c0047c08c628785,611   ,366   ,206   ,1368.0
1360,1a98ba15eee8d3103775028f,648   ,328   ,229   ,inf
1361,901a733aaff908034135244f,133   ,61    ,40    ,inf
1362,a04d30e2663b0cf6f3631f58,24    ,16    ,7     ,inf
1363,3286d4a3163084a2933533c4,102   ,57    ,33    ,184.0
1364,02223689773dd658c6252d0f,1144  ,692   ,343   ,inf
1365,39cd884cc90ab2564910c9c1,35    ,23    ,13    ,inf
1366,0447ca10846414521028e641,122   ,87    ,41    ,inf
1367,7a5a4d93ef5efa959dd8031a,353   ,187   ,108   ,1098.0
1368,9fe2c932106704964b0daad3,44    ,22    ,14    ,inf
1369,03a082ba92f4f532ef1aef9d,33    ,21    ,10    ,62.0
1370,d74267cfc945e7b98d227e2c,11559 ,6123  ,4571  ,9076.0
1371,c2876b982451fd5778da8ca1,151   ,80    ,47    ,inf
1372,6c29678de067f731bbbeb377,43    ,22    ,15    ,inf
1373,d32be036a19ca0dda976df26,140   ,100   ,45    ,inf
1374,67fdf23c5b8b79ef0a109b7f,50    ,31    ,17    ,99.0
1375,639d78a30dddebf7304f9e5f,256   ,151   ,75    ,inf
1376,744eceb165b00fb91441313f,387   ,200   ,134   ,inf
1377,f88dc3b0597fc4c3340ae867,614   ,366   ,199   ,inf
1378,a3aed7eaa21a0740e277d7b5,33    ,19    ,12    ,inf
1379,047c80fe3e702442d0df0f16,564   ,432   ,192   ,inf
1380,5ed5314ebd7d6b8f25c356f1,23    ,14    ,8     ,inf
1381,c79e388c5710e7726c16f920,134   ,71    ,47    ,inf
1382,899a9b690b495303ab169cef,125   ,65    ,33    ,inf
1383,3f43e19f1999c282a40e7e09,1767  ,1013  ,598   ,inf
1384,44e2417bed90f3d15d6634b3,131   ,79    ,52    ,inf
1385,37297ee8f80bcacd6078d955,23    ,14    ,8     ,38.0
1386,af44c1418d1af74e50cb0912,34    ,20    ,12    ,41.0
1387,3b9cdfcf751ddad995eec4ed,23    ,14    ,7     ,inf
1388,e3646187d3ebfbe1a1093776,362   ,231   ,129   ,inf
1389,811d3f82ce50a2ac0651707f,34    ,18    ,10    ,inf
1390,38c94c301a2363e5a00647bf,466   ,282   ,140   ,224.0
1391,cf114ed3d4d57e4936a195b6,87    ,49    ,28    ,inf
1392,38b7899cb777e9401c3fd060,73    ,38    ,21    ,inf
1393,de16c11a1d2454d84b13219c,194   ,124   ,77    ,428.0
1394,4a4b1be04adbf438a886719a,23    ,15    ,9     ,inf
1395,a357da20e00e73c9f9fb15e4,219   ,118   ,68    ,inf
1396,eaec455c61cb23ce7197514a,49    ,30    ,14    ,inf
1397,ee88cbf945a010da8e783ab5,552   ,340   ,198   ,inf
1398,e9c0d51fc4a82de06f8fd204,24    ,13    ,8     ,inf
1399,8be8b660407e6bb5ee2c5471,37664 ,23531 ,15439 ,inf
1400,b86ea25d2c65a3156fad53be,2971  ,1940  ,1125  ,inf
1401,279cf564320cdc3d7d8fdec9,806   ,444   ,238   ,inf
1402,ea1d04cb630e012c3141e6ed,347   ,187   ,85    ,inf
1403,95474551b74c8e5da9274a3b,34    ,17    ,13    ,38.0
1404,bf9fb3b6689cddd68214280c,57    ,31    ,19    ,67.0
1405,7427f1f06eee4aea805be922,227   ,128   ,76    ,255.0
1406,a36a5b02db0387c201a9904a,47    ,30    ,19    ,inf
1407,75fa7ffdae8b2983d67c36ab,61    ,40    ,24    ,inf
1408,9426adb45e0b45206e665f7b,560   ,298   ,197   ,inf
1409,aa74251559487f58becbed48,33    ,22    ,11    ,inf
1410,070bad30ca67692162a16c25,34    ,17    ,11    ,inf
1411,a093b5a529c6ad5ce96dbe46,24    ,12    ,9     ,27.0
1412,ed6526c2474932e2de1651e8,47547 ,26369 ,15371 ,inf
1413,c30abc100e37061a5a2b902b,53    ,32    ,19    ,72.0
1414,c4bb47fe05af828a33f4e8d3,83    ,51    ,29    ,163.0
1415,2de9d7221971c6000a3d810f,137   ,68    ,44    ,475.0
1416,01809a990cdbb36089043c35,2955  ,1883  ,1212  ,2016.0
1417,084ff762babe8dd83ba9324c,1562  ,953   ,498   ,1701.0
1418,7e87390e775108f46b27b870,625   ,272   ,191   ,inf
1419,733a5238c4ac8c71f52cc4b3,1143  ,777   ,398   ,inf
1420,69b090a01f5e231c2c5f9dc7,1065  ,701   ,376   ,inf
1421,9cde1e3f86d37282887a013d,23    ,12    ,7     ,40.0
1422,32de68a1e84b51b4f07d8479,33    ,22    ,11    ,inf
1423,81f32bfbe5e244b2e153f6c8,50    ,33    ,24    ,51.0
1424,b74a4480e2e4de713e09e759,170   ,110   ,59    ,inf
1425,129efbccb5dd042c518a4324,1881  ,1107  ,623   ,inf
1426,9651ea4cde2ad9aeb18a9841,57    ,30    ,17    ,114.0
1427,faa99970a9eeda6ffee64108,23    ,12    ,8     ,inf
1428,a83ce4282e7a6cc453f5332e,34    ,22    ,11    ,inf
1429,69cdaf5887739deca02d4830,290   ,153   ,100   ,inf
1430,feacf65e7d52574626986ed8,8834  ,4423  ,3097  ,6452.0
1431,da58e87609835a4a44f05a9f,58    ,30    ,15    ,inf
1432,92896aa3ed7047aee326fd46,65    ,40    ,20    ,inf
1433,2732203e1e2be3c7e76ee1be,441   ,288   ,193   ,inf
1434,11e449274f3c767bd165ae75,166   ,83    ,56    ,301.0
1435,3e02f24cdecf37db2475a417,15142 ,7812  ,4006  ,inf
1436,755ffd5c12ae8d9d6c25867d,649   ,351   ,197   ,inf
1437,23fd6e1340e013562a15e3fd,134   ,80    ,61    ,inf
1438,4f5b7606d3da4231569c67f6,34    ,19    ,11    ,inf
1439,41e44960c83569c1c9be1ca4,23    ,15    ,7     ,inf
1440,23fe75f1bd78b8abe29f9246,41967 ,23854 ,12631 ,inf
1441,04f37139bb22687971d6e7c8,23    ,13    ,9     ,inf
1442,50da432977a4a373fde146be,43    ,24    ,16    ,inf
1443,a8c1a0f49e36aa9b875869fa,138   ,87    ,46    ,150.0
1444,8fcef5047e3f95a05af511b8,23    ,12    ,9     ,inf
1445,c36ce8adb716d839666f4150,23    ,15    ,8     ,inf
1446,0bfdf5b40941182849d66f2a,45    ,27    ,15    ,inf
1447,70e09b25db63438773e46f66,81    ,41    ,24    ,inf
1448,532f1e1327297f9bf269fb86,33    ,20    ,13    ,inf
1449,8fba5423ade38583b0211bd2,23    ,12    ,8     ,inf
1450,c36930a57feabaf14db84d81,23    ,12    ,8     ,inf
1451,2fb7cc92eab7ec5babd5534d,23    ,12    ,7     ,inf
1452,c39442eef3258de472dff170,35    ,18    ,13    ,inf
1453,beb40aacfceb5b50b89faa7a,135   ,72    ,35    ,inf
1454,e17a31d14c90b6d255e64488,147   ,84    ,41    ,inf
1455,0728caa4673e6a058822d1fc,24    ,14    ,8     ,inf
1456,183ceca63a8404e71b18bd48,24    ,15    ,7     ,51.0
1457,fad650f011d22cd720aacf96,918   ,481   ,279   ,inf
1458,72f61c833a352c0ffe5f76b4,649   ,267   ,188   ,inf
1459,3de44ec57c14296683030dde,607   ,348   ,191   ,inf
1460,1a7c0bf64a8bf3bd00d3a2f5,24    ,12    ,8     ,inf
1461,85eb3053d9c4f0774e7ee63e,43    ,28    ,13    ,inf
1462,99438822d1b8874a3c250ace,3078  ,1587  ,908   ,inf
1463,bad3b56af3572fc99ff55ff6,11132 ,7203  ,4138  ,inf
1464,ba7dd50c441860477da1b982,56    ,29    ,14    ,inf
1465,9f1056d83265c70738811f26,24    ,14    ,8     ,inf
1466,c64e4fbe6d7b1fa90283758c,23    ,12    ,9     ,inf
1467,965a6b6d766e1dd9fdfb8c09,2477  ,1477  ,899   ,1896.0
1468,1a4256dcd2f7003d80e94eb7,33    ,17    ,13    ,inf
1469,4b971d32cbc2403b8a82dce9,371   ,226   ,105   ,inf
1470,4dee3cb77f7db525dcb0438f,62    ,39    ,24    ,inf
1471,eef3ca7953ce793623e1f0ee,59564 ,33722 ,17547 ,168921.0
1472,88a7f71cf34376cabe12313d,45    ,27    ,14    ,inf
1473,04a0d6cc56ba8821a1f4bcda,349   ,209   ,133   ,inf
1474,17d1cc23bd21ff53bab1ab97,24    ,13    ,9     ,inf
1475,7d9d17b7df6497672b7d1bf7,23    ,15    ,8     ,inf
1476,4363cb4a5b93711c2c0dbb8c,81    ,42    ,31    ,inf
1477,2434e2df4351ca9a9ad78953,591   ,271   ,179   ,412.0
1478,ebbcdd20b05f64423117c844,23    ,12    ,8     ,inf
1479,d734d249b0d83082641f3943,608   ,312   ,200   ,inf
1480,a4d8d6ec05abcf9b7edb813f,23    ,15    ,8     ,inf
1481,771e0f0d875cb817121cb33d,23    ,12    ,8     ,inf
1482,8be9d7a28137ccb8ef4af86a,87    ,49    ,37    ,inf
1483,b6d6c975875bff7a2dfaeb94,73    ,37    ,23    ,inf
1484,60ef6e324e5e3d951680855d,345   ,187   ,128   ,inf
1485,c584dc35a2b11dc4bfd5748b,58    ,30    ,16    ,inf
1486,389c24380ae856745f42020f,1757  ,1015  ,658   ,inf
1487,fb0731dfcb5b6693657c9df5,33    ,21    ,12    ,inf
1488,b85130c8108a6ddd9cb6197b,23    ,14    ,7     ,inf
1489,fd037c7d0786266a31361bba,23    ,14    ,8     ,inf
1490,b9e4bef653ba4d60426948c2,24    ,13    ,9     ,inf
1491,f2f9ff400f608ebff29420ff,23    ,13    ,7     ,inf
1492,a56ae54ab998ed9201e1c3b6,38    ,21    ,11    ,inf
1493,c76f015a0f6ce06dd300cb5a,104793,63123 ,38844 ,inf
1494,cdda465be09dd32fba2eb86d,637   ,354   ,251   ,inf
1495,668a573f3d86f64ae6762a53,24    ,13    ,9     ,47.0
1496,33e87c3b2ff145d183086647,539   ,371   ,204   ,inf
1497,663612d2d0fbd696751f1322,34    ,20    ,12    ,64.0
1498,1659d4a05618b3f4a765ca7f,24    ,13    ,9     ,46.0
1499,fb2331ece7fe915d7d4f6d91,33    ,19    ,10    ,inf
1500,2716586640bd3c4bd09285fa,184   ,113   ,54    ,inf
1501,0e041b215ad5518561bb8853,24    ,12    ,8     ,inf
1502,54b65e6336b4c7a7dda57b96,614   ,326   ,181   ,inf
1503,8cae9be4e30c6b2c6eba6650,23    ,14    ,8     ,inf
1504,4ed3a18b3f7b8453aa35a63a,68    ,40    ,28    ,139.0
1505,0eac311a12a889f43dfbaae8,24    ,14    ,9     ,inf
1506,6251c512e379e1fddc2b7e95,23    ,12    ,9     ,inf
1507,2d68ddf8a48d915777014b62,9203  ,4607  ,3342  ,18721.0
1508,96d63b5ec2c052e5c6587ee8,23    ,14    ,7     ,72.0
1509,740de7bc67ba4d72dc2165d2,70272 ,45054 ,26598 ,inf
1510,c05a60faf19fadb75c66ce7c,374   ,198   ,115   ,inf
1511,012d298b91843344097997ae,71    ,37    ,23    ,125.0
1512,8638ace07e1293ce37839aca,33    ,22    ,10    ,inf
1513,8fed43e862a02722fa3dc4a1,70    ,43    ,24    ,inf
1514,a34d4cd5aa98fa2c74d9100e,23    ,13    ,7     ,inf
1515,ea7da6bb8a1c784ad5c00669,23    ,12    ,7     ,inf
1516,c863916b31532a03e7a8b4cb,89    ,45    ,21    ,inf
1517,ca5e8a073b1b279526621c1a,66    ,39    ,22    ,inf
1518,0a5522efe5249e6eba3db324,23    ,14    ,8     ,inf
1519,cb75e6a262ca5c725baa4492,33    ,21    ,11    ,34.0
1520,da049c191701ecf0692e102e,1636  ,870   ,559   ,inf
1521,092a3cf08872fc66054d6712,639   ,362   ,204   ,inf
1522,002c7373fcff17c954a3509c,44    ,29    ,14    ,inf
1523,aa97c4cb7aa1ba223eaca989,24    ,12    ,9     ,inf
1524,a8034007cfc5ada7b6462dd2,33    ,19    ,13    ,44.0
1525,b94dbd107a8f771326216b1b,23    ,12    ,7     ,inf
1526,588a8ea6ff68c044de1c2c7a,33    ,17    ,10    ,inf
1527,7855b9c86cf1daf3addd1774,62    ,37    ,21    ,82.0
1528,701f50d167b1f1bfb3e6fc76,134   ,75    ,39    ,inf
1529,f660596be81dc813331f981d,72    ,40    ,25    ,inf
1530,9f3e9c7d7010e730035fdad5,143   ,69    ,44    ,inf
1531,24d7f14922ada5a90f9d1630,538   ,300   ,179   ,inf
1532,3ae287d917c6a5dc8d5906e7,161   ,92    ,57    ,inf
1533,cd7fe50b486f94921b09a0ca,296   ,188   ,117   ,inf
1534,a5e136b5818441cbe0cba41e,24    ,15    ,7     ,inf
1535,9b6bf9168c3239402c64d87f,24    ,14    ,7     ,inf
1536,b34f67715152b926cde35840,125   ,63    ,36    ,inf
1537,a52070236982110d30d3e035,23    ,15    ,7     ,inf
1538,8e9e972771f4c4cc1a4756aa,369   ,187   ,106   ,inf
1539,0ca50f34cdc40d124b812c43,33    ,18    ,12    ,inf
1540,457d907bc46daf3f0225d481,23    ,14    ,9     ,inf
1541,db82a002760140694c8626ac,23    ,15    ,8     ,69.0
1542,fa0df47480b581bc921f7309,575   ,397   ,197   ,870.0
1543,cd28e1400cb9cb5f174904bd,160   ,95    ,60    ,120.0
1544,d5eff8a6fee42afe1007626d,184   ,100   ,70    ,inf
1545,3fba8fd0076f03fd62091592,577   ,328   ,198   ,inf
1546,1d01ea2a0577d6c545f6de86,29    ,18    ,10    ,inf
1547,764c54eb22bd5e15c7f1c9e3,34    ,22    ,13    ,inf
1548,f04380b4c4736580800b9335,24    ,13    ,8     ,inf
1549,f4ca3fe98454506e80f04008,365   ,189   ,116   ,inf
1550,0c65d765a5012fa51ad7c6d9,33    ,22    ,12    ,inf
1551,59fe0dd19d9fa951ba098b36,34    ,20    ,10    ,16.0
1552,0c1d882273cb224a30b87ed0,151   ,97    ,44    ,inf
1553,9eca7e9773bb65be05d14785,95    ,49    ,25    ,156.0
1554,f81f9577f590ebf5a90d3020,24    ,16    ,9     ,inf
1555,d8c7ff524eb3f96ccc363f88,23    ,12    ,8     ,20.0
1556,c936695f2f2e0551f72992b9,23    ,13    ,7     ,inf
1557,2c70621cf86cec81d41f020e,23    ,15    ,8     ,40.0
1558,216b34df57923cc9409d32ba,33    ,19    ,11    ,inf
1559,9938fcb2c08547482c89a164,34    ,18    ,12    ,inf
1560,acb04057dfea82b346ff79eb,34    ,22    ,12    ,inf
1561,b4bd7bd78a526680175ec41f,34    ,21    ,13    ,31.0
1562,098830d184129e1d3c6b2e4b,23    ,12    ,7     ,inf
1563,f0c73118ed19ae723cf80aaf,66    ,34    ,20    ,inf
1564,99e754965e727558885904bf,23    ,12    ,7     ,inf
1565,c026121c2f4345df2ab59680,23    ,12    ,8     ,inf
1566,5694149aa95493e4b891f87a,81    ,51    ,31    ,inf
1567,a37da745eda0d22c63d85691,23    ,13    ,7     ,inf
1568,20d10f81181246063d964131,33    ,21    ,11    ,inf
1569,f32ffd5261fbf870ef9dfc53,1440  ,762   ,405   ,inf
1570,a2d23c4927d04a9495bc2362,823   ,488   ,247   ,inf
1571,b00f119b84dd35c6fa93e4a1,24    ,12    ,7     ,inf
1572,2372c5a9c3ddd07706567b0e,34    ,18    ,12    ,inf
1573,4ee771e913ca0990c88c3bf9,110   ,70    ,38    ,inf
1574,e7c57501746d02e92999066a,438   ,220   ,125   ,inf
1575,57d9992e43443dff35ebb397,154   ,82    ,55    ,inf
1576,109d9f4589731bc94ae1067e,119   ,71    ,49    ,inf
1577,c9e76bcd7f8d9f344ee549bc,353   ,234   ,136   ,inf
1578,a5ae59a1a55616c203236e6a,628   ,273   ,193   ,inf
1579,5889f05d03b0573a8bf6fcec,55    ,34    ,23    ,inf
1580,d3cffd99cad14e02b1b5170c,41    ,22    ,16    ,inf
1581,5a6ccd00e39ef9ef7f0fa595,1351  ,726   ,524   ,inf
1582,b36998781309663369dff540,43    ,24    ,14    ,inf
1583,631c12763c3ccef0cb448663,23    ,13    ,8     ,inf
1584,8d997ff90d24bfd4381908b7,1753  ,1005  ,493   ,inf
1585,40149c2c4a66c226e7787e71,25    ,13    ,9     ,inf
1586,de844e3f88358d634348c7fa,23    ,12    ,8     ,inf
1587,4394441c52868568aec06db9,300   ,170   ,112   ,419.0
1588,f1fac1f775b058260eb4d267,23    ,14    ,7     ,inf
1589,c222c6f3936baa1b29091608,24    ,15    ,7     ,inf
1590,f12950b978cf4d54d808f99d,33    ,18    ,11    ,inf
1591,c3abf5f41c1660279e1b1d2c,34    ,17    ,13    ,inf
1592,27e2cfde5b59f3050aacfd8c,457   ,357   ,179   ,inf
1593,24734f2e4ec845e38348a1bf,24    ,12    ,9     ,inf
1594,b6ccdcbaaec2634eb3be95f2,24    ,13    ,8     ,inf
1595,bc05bc9cb2f48b741f2f2957,34    ,22    ,11    ,inf
1596,4c40b0a4884717ed2ab8decb,194   ,112   ,57    ,inf
1597,aa67cbafa70e087bba5ae9ff,589   ,347   ,199   ,inf
1598,0d63c477b86facdb51d17eef,424   ,222   ,143   ,359.0
1599,bf8b6b0b05157d111a834697,34    ,21    ,11    ,inf
1600,92af8287c07855b81385e32a,312   ,152   ,114   ,inf
1601,c32a7b657ecb96d2a331b1a7,23    ,13    ,7     ,inf
1602,d2f64e29cdcea7bd22525336,208   ,127   ,71    ,inf
1603,a77a074d2e03a9d4930ccb7f,83    ,51    ,36    ,inf
1604,ab34e42ca8363b3acb83bdac,24    ,16    ,9     ,57.0
1605,d3360f971c4061899bb1b17b,512   ,327   ,191   ,inf
1606,40bc8ad88882b2f61345cf0d,34    ,18    ,12    ,inf
1607,0479e70ae62e4c6a2069f277,87    ,49    ,29    ,inf
1608,f9770a1479140261fa1f51b7,24    ,13    ,8     ,23.0
1609,818c5ef3e347ada742f81abe,23    ,14    ,8     ,13.0
1610,d1f26a8599f74e934d459d66,23    ,14    ,7     ,inf
1611,762fd057506031f13a8c7b32,12622 ,6365  ,3359  ,inf
1612,8580d5f2c8a3ee4ad493889c,1546  ,846   ,552   ,inf
1613,da4bfe16debd3986e417c887,23    ,14    ,8     ,inf
1614,1ec7fe1e0d42cebb7844a4da,33    ,22    ,11    ,inf
1615,a48986de367faa5af66adec7,34    ,20    ,12    ,inf
1616,9e0823fc04791be71a55d842,23    ,14    ,7     ,inf
1617,e6c56fe5ba5576bac0679ab0,23    ,13    ,7     ,inf
1618,993b777791368f244f962151,34    ,19    ,12    ,inf
1619,d8dcfa67a5d767f851274819,78    ,41    ,27    ,inf
1620,4dff0b1230f7cc0f0bfc95fd,22    ,11    ,8     ,inf
1621,93d27c17d030311764722315,22    ,13    ,7     ,inf
1622,87a7556e2618677d7f9533cc,33    ,18    ,12    ,inf
1623,7d559591f0435875b696c1b6,3709  ,1889  ,1106  ,4260.0
1624,a74cf32b3a485c712365f3a6,368   ,200   ,129   ,inf
1625,e4c25f4f38d188219384e218,23    ,12    ,8     ,inf
1626,0fe6c11c31a478a3161a42ed,616   ,330   ,202   ,inf
1627,ff259cc8e5b68b0f23552936,23    ,13    ,7     ,inf
1628,c1117153ddfe21c0ded20434,23    ,13    ,7     ,inf
1629,531f0af93b747964c3f0bffc,25    ,16    ,7     ,inf
1630,ea8da144b816c9ecfb891cbc,23    ,15    ,9     ,inf
1631,cb09deb5014b8c65dd050f26,97    ,51    ,29    ,inf
1632,032b3159eff03be6c6aca860,23    ,12    ,7     ,63.0
1633,5af24096b6ec2fddfce91e9e,23    ,14    ,8     ,inf
1634,8d8c7d0a159501ea7cb3033b,89    ,54    ,27    ,inf
1635,215d1c7538c369e1fcbd289f,24    ,13    ,8     ,inf
1636,c8574b789167adc1f17d8d97,77    ,45    ,24    ,inf
1637,0e961bf4bcf93182e4c4f6af,23    ,15    ,8     ,inf
1638,69fec3156114936a4f052fcb,53703 ,28586 ,20369 ,inf
1639,7734d00a7c0a2bd6dbb429cd,44    ,23    ,15    ,inf
1640,3113d19a87fe98dbc64659b7,23    ,12    ,8     ,inf
1641,7baf4940e979f62ff5e47a6e,23    ,14    ,9     ,40.0
1642,50b76a97c00db34607e4e42a,474   ,386   ,179   ,inf
1643,2b25388a7810178e9f913b4b,69    ,43    ,25    ,inf
1644,745559d97cfd46741c2ebd9a,198   ,120   ,54    ,inf
1645,3eb148e9e17b2daa1f34a1c8,336   ,197   ,105   ,194.0
1646,f0f862da30ecd3f1f54bdd8f,59    ,30    ,19    ,inf
1647,df35fdadcfce9af3390a0167,24    ,14    ,8     ,inf
1648,3b2167d805c2e8d137396d56,24    ,15    ,7     ,inf
1649,cb422384b5cb157a0503e86a,24    ,15    ,9     ,inf
1650,86ce52a63653f7ae403f66dd,481   ,276   ,173   ,inf
1651,4becb0235ed2fc638a0d4492,33    ,19    ,11    ,52.0
1652,662bfac7b6d1c889294486cc,43    ,25    ,13    ,inf
1653,b1784eacbd104aa788aa4cc3,34    ,18    ,12    ,inf
1654,893f3cf17478cb2a99a2c502,22    ,13    ,8     ,inf
1655,756d93d8b662a130e7a1656c,57    ,31    ,17    ,inf
1656,543eb664d6e91eabc3cc76b2,33    ,20    ,11    ,inf
1657,d25f177a9241c2356b361931,60    ,30    ,17    ,inf
1658,d9a245c055cf3a9671355727,34    ,18    ,13    ,inf
1659,2c3d766cb2e125a8d47cf0c1,57    ,31    ,16    ,inf
1660,3c95f923b541ef79b706804f,23    ,13    ,7     ,inf
1661,9aea626b5ab6d14d589468e5,24    ,16    ,8     ,inf
1662,efe0fe08e6d264988129d874,128   ,79    ,52    ,inf
1663,74120b0ee901f7bec7e98dc8,111   ,49    ,38    ,inf
1664,f81c7e397119e63fdab0b3ff,23    ,13    ,7     ,inf
1665,75cd4f425c4072fb0702234a,164   ,89    ,58    ,inf
1666,43f75594467ae66af8de90c7,62    ,39    ,18    ,inf
1667,daf2a52057c589567a24d59c,386   ,222   ,120   ,inf
1668,cd5f2dc1dff3fc451bb499dc,23    ,14    ,7     ,inf
1669,22031423a8d74991db3fdc6d,405   ,268   ,161   ,inf
1670,1f2498008d56dcd8cb165c21,787   ,492   ,282   ,inf
1671,84c75b4491320ae21dc943af,24    ,13    ,8     ,36.0
1672,c11c9c627766e50c6771294d,71    ,41    ,22    ,76.0
1673,65c618a77ad1c741e47454da,11191 ,6695  ,4364  ,inf
1674,48f041ead6dca16532e962e4,43    ,25    ,16    ,inf
1675,598f6cad574aa165db9c153c,72    ,40    ,20    ,inf
1676,0d6f25062972db9c5f3bc84a,44    ,29    ,13    ,inf
1677,7a12a8bab342ec091f572497,24    ,14    ,9     ,inf
1678,2879f5db6d1776a4909a1f48,33    ,20    ,10    ,inf
1679,84eb2a269d1e600e1ce6c847,43    ,25    ,13    ,inf
1680,15c57047b119ea83669ac995,23    ,13    ,7     ,inf
1681,3d48f683025dfa8820a5d6d2,80    ,41    ,24    ,inf
1682,2afa87ece249afc7029bb1e1,86    ,50    ,23    ,inf
1683,973869c04274834467b13830,23    ,15    ,8     ,inf
1684,d1656f375eac8a48dd7732c8,33    ,18    ,12    ,inf
1685,028a23e49790917330a4057b,103   ,56    ,38    ,inf
1686,d4a218167b09617d1e0ac853,105   ,54    ,39    ,inf
